City of Origin,Destination City,Stopover City,Vehicle Plate,Distance (km),Vehicle Type,Speed (km/h),Fuel Consumption (L/100km),Traffic Congestion,Adjusted Speed (km/h),Travel Time (hours),Total Fuel Consumption (L),Peak Time,Off-Peak Time,Free-Flow Speed (km/h),Free-Flow Time (hours),Travel Time Index (TTI),Load Weight (pounds)
Bujumbura,Kisumu,,BUJ-KIS-8488,1064.0,Hybrid,89.23358385929214,10.074875814467177,Low,109.23358385929214,9.740594077464108,107.19667866593076,11.053391766144308,7.375995193087363,100,10.64,0.9154693681827168,715.4475428619053
Nairobi,Kisumu,,NAI-KIS-8489,341.0,Truck,83.55982186092037,22.550748393524888,Medium,83.55982186092037,4.08090865209803,76.89805202191987,5.071262622540535,3.267232535330348,90,3.7888888888888888,1.0770726647766062,1073.6586587470838
Bujumbura,Kisumu,,BUJ-KIS-8490,1064.0,SUV,64.41477828958509,11.193835038586734,Medium,64.41477828958509,16.51794864862607,119.10240481056285,20.521669677076762,13.552922519985689,120,8.866666666666667,1.8629265393187298,1246.5090288587596
Dar es Salaam,Arusha,,DAR-ARU-8491,630.0,Hybrid,49.661099969454185,8.731578624723618,Medium,49.661099969454185,12.685985618270715,55.00894533575879,15.30126183972023,9.756515401883501,100,6.3,2.0136485108366213,851.954855617335
Nairobi,Kisumu,,NAI-KIS-8492,341.0,Truck,88.54560351813825,25.35853124925173,Medium,88.54560351813825,3.8511228841548,86.4725915599484,4.622437842715697,3.3474477333006574,90,3.7888888888888888,1.016425394644962,1313.4315938284858
Dar es Salaam,Kigali,,DAR-KIG-8493,1444.0,Coupe,127.51049616161231,8.382007949891797,Medium,127.51049616161231,11.324557926351506,121.03619479643754,12.864784880421418,9.50711627079399,130,11.107692307692307,1.0195239130371856,597.2612270666351
Dar es Salaam,Arusha,,DAR-ARU-8494,630.0,Coupe,125.6123321688795,9.811526073049713,Medium,125.6123321688795,5.015431121468205,61.81261426021319,5.947585229881069,4.246472829143099,130,4.846153846153846,1.034930231414074,725.9285980913804
Bujumbura,Gitega,,BUJ-GIT-8495,98.9,Hybrid,94.74849914316093,5.393592010808228,High,74.74849914316093,1.3231034888149833,5.3342624986893385,1.6860036577406772,1.1399878893258752,100,0.9890000000000001,1.3378195033518536,928.6622754848141
Lamu Port,Nairobi,,LAM-NAI-8496,697.0,Truck,87.41097237475162,23.01197396478291,Low,107.41097237475162,6.489094964788151,160.3934585345369,8.247285792916765,4.8773130276398,90,7.7444444444444445,0.8379032235737929,1272.6501392884272
Kampala,Juba,,KAM-JUB-8497,653.0,Coupe,88.16284360438965,12.909423441029581,Low,108.16284360438965,6.037193348839609,84.29853506992316,7.438931723347217,5.1263520748241795,130,5.023076923076923,1.201891478329478,447.0284093670685
Dar es Salaam,Arusha,,DAR-ARU-8498,630.0,Hybrid,62.84325287412851,9.67269578484205,High,42.84325287412851,14.704765808770654,60.937983444504916,19.108421665119405,12.569065796320949,100,6.3,2.334089810915977,703.0896057005757
Nairobi,Arusha,,NAI-ARU-8499,902.0,Coupe,128.48846603500465,14.064264908049406,Medium,128.48846603500465,7.02008536512736,126.85966947060564,8.976131549648988,6.09679327327661,130,6.938461538461539,1.011763966149176,653.7853920776367
Bujumbura,Kisumu,,BUJ-KIS-8500,1064.0,Coupe,113.28912456619295,8.880052503057016,Medium,113.28912456619295,9.391898861203773,94.48375863252664,10.603886637268431,7.4919887816314,130,8.184615384615384,1.1475064398087318,425.1404044065433
Nairobi,Arusha,,NAI-ARU-8501,902.0,Coupe,107.66874574420032,12.538497770464131,Medium,107.66874574420032,8.377547205230512,113.09724988958645,9.884058737402245,6.709057504498538,130,6.938461538461539,1.207407025144087,407.9626128841701
Nairobi,Dar es Salaam,Mombasa,NAI-DAR-8502,1012.0,Saloon,103.1469414751777,10.105688797144815,Low,123.1469414751777,8.217824883649143,102.26957062710554,9.256455201082227,5.913839702590356,110,9.2,0.8932418351792548,876.7504845637848
Kampala,Bujumbura,,KAM-BUJ-8503,720.0,Truck,73.97270720249595,23.422305923886185,Low,93.97270720249595,7.6617990630887824,168.64060265198052,9.142195966692196,6.669015256944514,90,8.0,0.9577248828860978,1384.051729170916
Kampala,Bujumbura,,KAM-BUJ-8504,720.0,Hybrid,55.56235201145176,7.632857016455915,Medium,55.56235201145176,12.958414716706077,54.956570518482586,16.26639431277094,10.453522540854868,100,7.2,1.799779821764733,576.5539150105399
Bujumbura,Kisumu,,BUJ-KIS-8505,1064.0,Hybrid,58.243812250390164,6.777151875730524,Medium,58.243812250390164,18.268034987577114,72.10889595777277,20.66402920706444,14.959455349869428,100,10.64,1.7169205815392024,722.5632351861218
Kampala,Juba,,KAM-JUB-8506,653.0,Truck,42.483435295040465,32.55119497628689,High,30.0,21.766666666666666,212.55930319515338,27.776103914467978,15.765338324569585,90,7.2555555555555555,3.0,954.845814860154
Kisumu,Kampala,,KIS-KAM-8507,324.0,Truck,43.21507654456421,33.31048273404451,Medium,43.21507654456421,7.497383457504351,107.92596405830422,9.100410337912331,6.150587279266634,90,3.6,2.082606515973431,808.2283211480097
Kampala,Kigali,,KAM-KIG-8508,511.0,Truck,46.27326945340301,20.978926055939887,High,30.0,17.033333333333335,107.20231214585283,21.288070776009285,12.06637364599066,90,5.677777777777778,3.0,1113.3545039213593
Dar es Salaam,Nairobi,Mombasa,DAR-NAI-8509,822.0,Truck,68.15023819903486,27.536626888620827,Medium,68.15023819903486,12.061586602226155,226.35107302446318,13.376675410114705,10.67018311971243,90,9.133333333333333,1.3206116717765863,1318.7077890946966
Nairobi,Bujumbura,,NAI-BUJ-8510,1281.0,SUV,89.4740741299131,15.745043275013977,Medium,89.4740741299131,14.316996431167698,201.69400435292903,16.01739217561083,12.49455008278554,120,10.675,1.3411706258705103,1709.8627192535414
Bujumbura,Dar es Salaam,,BUJ-DAR-8511,1496.0,Hybrid,57.22339636714935,9.640644914007279,Medium,57.22339636714935,26.143152888052267,144.2240479135489,32.003721960507804,19.31622104459729,100,14.96,1.7475369577575044,884.917359482944
Kampala,Juba,,KAM-JUB-8512,653.0,SUV,90.14413318243099,13.347434669573254,High,70.14413318243099,9.30940294467217,87.15874839231334,11.80095649162332,7.6221679950976995,120,5.441666666666666,1.7107631751311798,1076.3709226227543
Kisumu,Wau,,KIS-WAU-8513,1488.0,Coupe,119.5900400188437,15.277210963267102,High,99.5900400188437,14.94125315863365,227.32489913341448,19.046706365373428,12.259893238627381,130,11.446153846153846,1.3053514184290151,534.4847549838183
Nairobi,Arusha,,NAI-ARU-8514,902.0,Coupe,93.61662051667732,16.47617785228873,High,73.61662051667732,12.252667857738164,148.61512422764434,15.164806784702558,10.54570560511348,130,6.938461538461539,1.7659055670797796,608.232204837227
Bujumbura,Dar es Salaam,,BUJ-DAR-8515,1496.0,Hybrid,95.21549500670645,8.758063869590536,Low,115.21549500670645,12.984364645683474,131.02063548907444,14.804613433017833,11.054681251522219,100,14.96,0.8679388132141359,595.6364575433025
Kisumu,Wau,,KIS-WAU-8516,1488.0,Coupe,82.89714700941525,17.15792156546987,Low,102.89714700941525,14.461042344194885,255.30987289419164,16.47119003336354,12.995396080644554,130,11.446153846153846,1.2633975166299294,733.1783295268052
Kampala,Juba,,KAM-JUB-8517,653.0,Truck,49.473981004775865,20.726348396259038,Medium,49.473981004775865,13.198856989838033,135.34305502757152,16.845338860529402,10.16533907763004,90,7.2555555555555555,1.8191380231017198,934.3719302759123
Dar es Salaam,Arusha,,DAR-ARU-8518,630.0,SUV,79.64922053238786,17.269663444610398,High,59.64922053238786,10.561747402179844,108.7988797010455,11.857114850162212,7.656490476368526,120,5.25,2.0117614099390178,1128.7264143308346
Bujumbura,Dar es Salaam,,BUJ-DAR-8519,1496.0,Truck,86.16370431767747,29.559284702216598,High,66.16370431767747,22.610584087268254,442.20689914516026,27.974135088544983,18.420714970215567,90,16.622222222222224,1.3602624116672077,1262.0805327429778
Dar es Salaam,Arusha,,DAR-ARU-8520,630.0,Coupe,127.1103128179996,8.923708392758966,Medium,127.1103128179996,4.956324833391395,56.21936287438149,5.980803955750929,4.2267455647102015,130,4.846153846153846,1.0227336957791768,449.2896125867345
Kisumu,Nairobi,,KIS-NAI-8521,341.0,SUV,63.6452237752812,16.04191950743664,Medium,63.6452237752812,5.357825454491355,54.70294552035894,6.345187063563984,4.056723997685463,120,2.841666666666667,1.8854517728415323,1421.538073744795
Kampala,Kigali,,KAM-KIG-8522,511.0,Truck,88.30581612463774,27.54081963432086,Medium,88.30581612463774,5.786708310115811,140.7335883313796,6.874996679777718,4.324067286280945,90,5.677777777777778,1.019185416654448,1555.380161747895
Kampala,Juba,,KAM-JUB-8523,653.0,Hybrid,43.09091355635831,6.548530592542193,Medium,43.09091355635831,15.154006868430528,42.761904769300514,19.534143328669618,13.039885297595763,100,6.53,2.320674864997018,845.7679351931937
Juba,Wau,,JUB-WAU-8524,647.0,Truck,52.23964532078853,25.067856937054252,High,32.23964532078853,20.068458990856396,162.189034382741,25.532872395959032,17.073130273995865,90,7.188888888888889,2.7915939863633317,1450.2276733439526
Dar es Salaam,Nairobi,Mombasa,DAR-NAI-8525,822.0,Coupe,72.61620301517276,17.048927004979163,Low,92.61620301517276,8.875336855100146,140.14217998092872,11.298275173845479,6.57377024402794,130,6.323076923076923,1.4036420817068358,575.3977565994256
Kisumu,Bujumbura,,KIS-BUJ-8526,1064.0,SUV,90.93383668328971,16.70930792954109,High,70.93383668328971,14.999893559270177,177.7870363703172,17.71972918347817,13.10771879831562,120,8.866666666666667,1.6917173187146815,1194.652593561025
Lamu Port,Nairobi,,LAM-NAI-8527,697.0,Hybrid,44.030370213700536,5.378808274625546,Low,64.03037021370054,10.88545947296215,37.490293674140055,12.206913342674058,7.913139953351581,100,6.97,1.5617588913862483,664.3013453373674
Kampala,Juba,,KAM-JUB-8528,653.0,SUV,95.18806632243283,18.872960105042083,Medium,95.18806632243283,6.860103637236178,123.24042948592479,8.915170385861398,4.951951850600938,120,5.441666666666666,1.2606622304262503,1452.9070283010333
Kampala,Kigali,,KAM-KIG-8529,511.0,Hybrid,71.70892005757281,11.1447342079905,Low,91.70892005757281,5.5719770735409995,56.94959180283145,6.291144450892142,4.291656245858918,100,5.11,1.0904064723172209,759.2678396473086
Bujumbura,Kisumu,,BUJ-KIS-8530,1064.0,SUV,108.65947638331436,10.758537857949207,High,88.65947638331436,12.000973199975315,114.47084280857956,14.438568465703856,10.528532017782958,120,8.866666666666667,1.3534932180423287,1288.2794911070978
Kisumu,Kampala,,KIS-KAM-8531,324.0,Coupe,82.11744846314139,14.577106691553425,High,62.117448463141386,5.21592576669101,47.22982568063309,6.013565152194355,4.37662089566401,130,2.4923076923076923,2.092809721203183,440.29843692378705
Kigali,Bujumbura,,KIG-BUJ-8532,273.0,Hybrid,66.61008295300249,7.034898695528444,High,46.61008295300249,5.85710178364774,19.205273438792652,7.041106547203521,4.562352631333367,100,2.73,2.145458528808696,836.6865770293765
Dar es Salaam,Nairobi,Mombasa,DAR-NAI-8533,822.0,Saloon,75.11803136287875,10.561597170165076,High,55.11803136287875,14.913449912393022,86.81632873875692,17.314316087007498,10.908445692790522,110,7.472727272727273,1.99571714156111,776.4223133939092
Nairobi,Kampala,Kisumu,NAI-KAM-8534,663.0,SUV,114.63313504929579,11.03458283704953,High,94.63313504929579,7.006002703541773,73.15928420963839,8.96332101968814,5.903925567888922,120,5.525,1.2680547879713615,1046.6735042842981
Kisumu,Juba,,KIS-JUB-8535,841.0,SUV,76.7838448084569,15.37564816582714,High,56.783844808456905,14.810550480279359,129.30920107460625,19.15993994538736,12.142125364065686,120,7.008333333333334,2.1132771196593616,1539.742201238323
Kisumu,Kigali,,KIS-KIG-8536,834.0,Truck,74.91434633152959,29.459559334388654,Medium,74.91434633152959,11.132714104040579,245.69272484880136,13.159011199021846,9.99201816770424,90,9.266666666666667,1.2013720256158897,1503.5152323031737
Dar es Salaam,Kigali,,DAR-KIG-8537,1444.0,Hybrid,96.49856426424367,10.569262473736313,Low,116.49856426424367,12.395002540329159,152.62015012075236,13.808502949014807,10.574324073023273,100,14.44,0.8583796773081135,587.3118840179734
Kisumu,Bujumbura,,KIS-BUJ-8538,1064.0,Saloon,83.42461051846581,8.717461533388061,Medium,83.42461051846581,12.754030176316933,92.75379071524895,15.721474919567155,9.188319527773556,110,9.672727272727272,1.3185557513109611,653.4187565231089
Kisumu,Nairobi,,KIS-NAI-8539,341.0,Coupe,97.0524538841344,14.933822441944773,Low,117.0524538841344,2.91322384695619,50.924334527031675,3.423985146563674,2.463547388226867,130,2.623076923076923,1.1106131967868174,750.4740730419174
Nairobi,Dar es Salaam,Mombasa,NAI-DAR-8540,1012.0,Truck,81.89810874180424,34.39604336633581,Low,101.89810874180424,9.931489529057586,348.0879588673184,12.883065958485394,7.463409197706997,90,11.244444444444444,0.8832352347976115,1189.8384334068783
Lamu Port,Bujumbura,Arusha,LAM-BUJ-8541,1868.0,Saloon,86.32716596827507,11.21535493843546,Low,106.32716596827507,17.568417092555226,209.5028302499744,19.639293476898104,15.677688932615675,110,16.98181818181818,1.034542762409569,816.8641675465785
Kisumu,Wau,,KIS-WAU-8542,1488.0,Hybrid,41.0615153872689,5.504693484051259,High,30.0,49.6,81.90983904268273,55.74173429169603,34.91119428534417,100,14.88,3.333333333333333,607.8764498616567
Dar es Salaam,Nairobi,Mombasa,DAR-NAI-8543,822.0,Saloon,59.36629985824402,7.438079449517025,High,39.36629985824402,20.880804214772,61.14101307502994,25.889788058372282,15.611953352521347,110,7.472727272727273,2.7942682039232603,478.7690585817023
Nairobi,Arusha,,NAI-ARU-8544,902.0,SUV,84.05179432829559,13.368785451388721,High,64.05179432829559,14.082353343246336,120.58644477152626,17.627303030382762,11.263061631421593,120,7.516666666666667,1.8734838150660313,927.0334925441506
Nairobi,Arusha,,NAI-ARU-8545,902.0,SUV,98.24124947210358,15.356651079334027,Low,118.24124947210358,7.628471485433745,138.5169927355929,9.110067731381305,5.460564247455846,120,7.516666666666667,1.0148742552683474,1725.8118296195664
Bujumbura,Gitega,,BUJ-GIT-8546,98.9,Truck,69.79853796939298,27.07965804406481,Low,89.79853796939298,1.1013542340044464,26.7817818055801,1.272562966172292,0.8467349756768232,90,1.098888888888889,1.0022434889828127,931.7742503192462
Kampala,Juba,,KAM-JUB-8547,653.0,Hybrid,56.66422891325543,11.66977720462534,Low,76.66422891325543,8.517662138607838,76.20364514620347,9.89719981759636,6.809419398089263,100,6.53,1.3043893014713381,932.4455958780227
Nairobi,Dar es Salaam,Mombasa,NAI-DAR-8548,1012.0,Hybrid,45.18454958560834,11.57223699625715,Medium,45.18454958560834,22.397036360462707,117.11103840212236,26.150658560067107,17.679921514638263,100,10.12,2.2131458854212163,657.8642982350744
Kisumu,Bujumbura,,KIS-BUJ-8549,1064.0,Saloon,68.67428281188408,11.101291562938378,High,48.67428281188408,21.859592756859662,118.11774222966434,25.030466546720646,17.31535601976175,110,9.672727272727272,2.2599203038106794,468.0398479470356
Kigali,Bujumbura,,KIG-BUJ-8550,273.0,Truck,45.442116141377305,21.06396602556514,High,30.0,9.1,57.50462724979283,11.558169437628175,7.969821954529624,90,3.033333333333333,3.0,992.7818264111996
Kisumu,Kampala,,KIS-KAM-8551,324.0,Hybrid,65.77272692311618,10.191881634657747,High,45.77272692311618,7.078450898156414,33.0216964962911,7.87842515162521,5.670250956273223,100,3.24,2.1847070673322264,752.7462517039639
Dar es Salaam,Kigali,,DAR-KIG-8552,1444.0,SUV,76.16188665291294,15.623478889353201,Medium,76.16188665291294,18.9596143617166,225.60303516226023,22.399941894409043,16.84010713079499,120,12.033333333333333,1.5755912211952854,968.4253489386803
Lamu Port,Arusha,,LAM-ARU-8553,690.0,Saloon,66.7190204313691,10.108904487144326,Medium,66.7190204313691,10.341878455931054,69.75144096129584,12.922390472967633,7.54487953646224,110,6.2727272727272725,1.648705261090458,864.9735086736566
Kisumu,Bujumbura,,KIS-BUJ-8554,1064.0,Coupe,124.3867791084295,16.558396254949194,Medium,124.3867791084295,8.553963754238689,176.1813361526594,9.415904723614572,6.467234710853355,130,8.184615384615384,1.0451271504239001,759.954016699759
Bujumbura,Dar es Salaam,,BUJ-DAR-8555,1496.0,SUV,90.96105260505779,12.381056274720788,Low,110.96105260505779,13.482208080025098,185.22060186982296,17.19799230648133,11.207802113814289,120,12.466666666666667,1.0814605411784837,1005.5040399586709
Nairobi,Bujumbura,,NAI-BUJ-8556,1281.0,Truck,49.65919563665114,34.31131029553571,Medium,49.65919563665114,25.7958266052653,439.52788488581245,32.01929271359461,19.517754829842964,90,14.233333333333333,1.8123531572785927,1389.686697813058
Bujumbura,Kisumu,,BUJ-KIS-8557,1064.0,Hybrid,52.16299579064125,10.657178176387774,Low,72.16299579064125,14.744398958808043,113.39237579676592,16.435209833238417,11.345154654423128,100,10.64,1.385751781842861,730.354157978333
Kisumu,Bujumbura,,KIS-BUJ-8558,1064.0,SUV,82.13821257213223,19.856598475582384,Low,102.13821257213223,10.417256903223953,211.27420778019655,13.323664472559189,9.16932827539557,120,8.866666666666667,1.1748785981079646,1734.361221320806
Kigali,Bujumbura,,KIG-BUJ-8559,273.0,Coupe,92.08934442176727,11.51516624910726,High,72.08934442176727,3.7869674386658465,31.436403860062818,4.5347458104908736,3.0587784188223743,130,2.1,1.8033178279361173,422.1617164197784
Kampala,Bujumbura,,KAM-BUJ-8560,720.0,Coupe,108.24781773265738,17.615168066268193,High,88.24781773265738,8.158841980446544,126.829210077131,10.03902971021975,6.2572782312983515,130,5.538461538461538,1.473124246469515,588.4138377058255
Nairobi,Dar es Salaam,Mombasa,NAI-DAR-8561,1012.0,Truck,88.81048028982164,30.60809219700478,Medium,88.81048028982164,11.39505153780801,309.75389303368837,14.544719843730595,9.746670224283495,90,11.244444444444444,1.0133939114651394,1028.3784503528843
Kigali,Bujumbura,,KIG-BUJ-8562,273.0,SUV,105.27638193818122,15.634021759730278,Low,125.27638193818122,2.1791817082865177,42.68087940406366,2.781142451830798,1.556225463689916,120,2.275,0.9578820695764914,1510.5810832024686
Kisumu,Bujumbura,,KIS-BUJ-8563,1064.0,Saloon,95.34654434793991,13.878237239763973,Low,115.34654434793991,9.224376907126677,147.66444423108868,10.900896559376235,7.49695110798806,110,9.672727272727272,0.9536479885187356,500.01041566603436
Kisumu,Nairobi,,KIS-NAI-8564,341.0,SUV,89.16571819170139,16.19862262830103,Low,109.16571819170139,3.1236912617675823,55.237303162506514,3.5845541014216256,2.2488513712637177,120,2.841666666666667,1.099246191824369,1424.595100747415
Lamu Port,Arusha,,LAM-ARU-8565,690.0,Coupe,102.23900171398286,13.624706135286772,High,82.23900171398286,8.390179666817152,94.01047233347872,9.66116023493366,6.169887767454985,130,5.3076923076923075,1.5807584879510577,779.223739505091
Kigali,Bujumbura,,KIG-BUJ-8566,273.0,Truck,84.50239549369704,25.334252453083554,High,64.50239549369704,4.232400950545731,69.1625091969181,5.303995425254903,3.0155395054004424,90,3.033333333333333,1.395297016663428,1163.1043409070558
Kisumu,Wau,,KIS-WAU-8567,1488.0,Truck,50.40920128003121,26.844201654104438,High,30.409201280031212,48.93255782344812,399.44172061307404,62.92169458233361,43.07712186528093,90,16.533333333333335,2.959630513515007,1163.3845254826726
Kampala,Kigali,,KAM-KIG-8568,511.0,Saloon,62.48511142887591,10.987203405296153,High,42.48511142887591,12.027742962507284,56.14460940106334,13.404271653283098,8.535378241696362,110,4.6454545454545455,2.5891423206962845,673.0660398955913
Kisumu,Kigali,,KIS-KIG-8569,834.0,Truck,85.17540526785294,29.261502807237164,High,65.17540526785294,12.79623803753103,244.04093341235796,14.114301044422948,10.279004185139497,90,9.266666666666667,1.3808889968558664,1132.5665746110997
Kisumu,Wau,,KIS-WAU-8570,1488.0,Truck,82.77164266515388,22.492863794232676,High,62.77164266515388,23.704971493856196,334.6938132581822,29.976999077943038,17.660096625858312,90,16.533333333333335,1.4337684371283987,1157.9807490805938
Kisumu,Kigali,,KIS-KIG-8571,834.0,Truck,85.04367962685885,29.02680746610674,Medium,85.04367962685885,9.80672524588885,242.0835742673302,11.545658872369321,7.617057339745118,90,9.266666666666667,1.0582797027937607,1170.59094311919
Nairobi,Dar es Salaam,Mombasa,NAI-DAR-8572,1012.0,Truck,41.58798943702399,29.496784329275552,Medium,41.58798943702399,24.333948664011636,298.5074574122686,28.112763877416135,19.436284915942313,90,11.244444444444444,2.1640863436373987,1598.4527381786243
Kampala,Juba,,KAM-JUB-8573,653.0,Truck,87.5698478130459,21.187505007130433,Medium,87.5698478130459,7.456904588827183,138.3544076965617,8.483532209450223,5.891044318736467,90,7.2555555555555555,1.027751015305431,893.1488145440874
Lamu Port,Arusha,,LAM-ARU-8574,690.0,Coupe,104.94736782817432,17.154786028697146,Medium,104.94736782817432,6.574724209660088,118.36802359801031,7.687799521349208,5.586000338399367,130,5.3076923076923075,1.2387161554432051,514.128565079282
Nairobi,Kigali,Arusha,NAI-KIG-8575,1354.0,SUV,60.58171010006247,16.30912926465823,Low,80.58171010006248,16.802820371008114,220.82561024347248,21.747783168169896,14.826416605785493,120,11.283333333333333,1.4891716724674842,1059.438914545416
Nairobi,Kisumu,,NAI-KIS-8576,341.0,Hybrid,68.49413750985775,7.428925230540274,High,48.49413750985775,7.03177780882653,25.33263503614234,9.109077164927102,5.34453396450017,100,3.41,2.0621049292746423,772.0940002224771
Kampala,Kigali,,KAM-KIG-8577,511.0,Truck,71.3768244972688,20.790531418811256,High,51.3768244972688,9.946118799677174,106.2396155501255,11.600185263411477,7.011099699797482,90,5.677777777777778,1.7517626065967626,802.24714830735
Kampala,Bujumbura,,KAM-BUJ-8578,720.0,Hybrid,85.183782777244,5.031356338437954,Medium,85.183782777244,8.452313063893904,36.225765636753266,10.926626485555404,7.4278004817081555,100,7.2,1.1739323699852644,960.5493188988639
Bujumbura,Gitega,,BUJ-GIT-8579,98.9,Hybrid,58.41614462754113,8.527710463792749,Low,78.41614462754113,1.2612198734042912,8.433905648691029,1.462980609168555,1.1297462944693093,100,0.9890000000000001,1.2752475969709718,765.5604502988418
Lamu Port,Arusha,,LAM-ARU-8580,690.0,Coupe,92.6213350339931,11.074759352055825,Medium,92.6213350339931,7.449687480176808,76.41583952918519,9.467779651686264,5.860447399772855,130,5.3076923076923075,1.4035643078593987,758.4308814934751
Lamu Port,Bujumbura,Arusha,LAM-BUJ-8581,1868.0,Truck,81.54175727340481,34.02248861407863,High,61.54175727340481,30.35337440400412,635.5400873109888,34.67572047154437,24.01430817147525,90,20.755555555555556,1.4624216789937745,1075.9721717171637
Bujumbura,Dar es Salaam,,BUJ-DAR-8582,1496.0,Hybrid,92.42276109435332,8.657019191349997,Medium,92.42276109435332,16.186488937208345,129.50900710259594,20.480724272113825,11.797218513569256,100,14.96,1.0819845546262263,574.9649610765049
Nairobi,Kisumu,,NAI-KIS-8583,341.0,Truck,84.20820875967415,33.81292347772316,Low,104.20820875967415,3.272294995362765,115.30206905903599,3.8310265368258527,2.601817097939281,90,3.7888888888888888,0.8636555706236038,953.8340419214892
Nairobi,Arusha,,NAI-ARU-8584,902.0,Saloon,74.55430382284771,9.267566876043563,High,54.554303822847714,16.533984246761413,83.59345322191295,18.834600590529046,12.576903270528296,110,8.2,2.0163395422879775,661.8295737384748
Juba,Wau,,JUB-WAU-8585,647.0,Saloon,55.89591234879922,10.832735368393832,Low,75.89591234879921,8.524833287813246,70.08779783350809,10.971085190911362,7.66276816156328,110,5.881818181818182,1.4493534183299182,468.1210067997454
Dar es Salaam,Nairobi,Mombasa,DAR-NAI-8586,822.0,Saloon,106.77781522630647,11.487260224562968,Medium,106.77781522630647,7.6982283094839605,94.42527904590759,8.797819118702419,5.673360182839985,110,7.472727272727273,1.0301765377654934,801.8118483780092
Nairobi,Bujumbura,,NAI-BUJ-8587,1281.0,Hybrid,80.05372610717029,5.790186729442933,High,60.05372610717029,21.3308995634003,74.17229200416398,27.6953370365629,16.546748805698947,100,12.81,1.6651756099453787,895.3182925172991
Nairobi,Kisumu,,NAI-KIS-8588,341.0,Saloon,58.61117984853537,10.71578609567738,Low,78.61117984853537,4.33780539430936,36.540830586259865,4.865780416957087,3.5713169006397427,110,3.1,1.3992920626804386,765.8797628219638
Kigali,Bujumbura,,KIG-BUJ-8589,273.0,Coupe,127.07588793902354,11.60784641591529,Low,147.07588793902354,1.8561846120771581,31.68942071544874,2.0455231580708464,1.4274518336856408,130,2.1,0.8838974343224563,758.5359262376811
Dar es Salaam,Kigali,,DAR-KIG-8590,1444.0,Coupe,122.64904247905201,9.202885934257115,Low,142.649042479052,10.12274583064272,132.88967289067273,12.897984761287468,8.046415861829438,130,11.107692307692307,0.9113275332296077,619.7909039631978
Bujumbura,Kisumu,,BUJ-KIS-8591,1064.0,Hybrid,77.0210324160226,9.204290838373627,High,57.02103241602261,18.659781398504137,97.93365452029539,22.714941543641576,16.69484533721216,100,10.64,1.75373885324287,739.6597394795867
Nairobi,Dar es Salaam,Mombasa,NAI-DAR-8592,1012.0,Truck,82.99373750351342,20.049750566073524,High,62.993737503513415,16.06508900894405,202.90347572866406,19.026290724107916,12.878004682091385,90,11.244444444444444,1.4287134494120204,1223.3406101271366
Nairobi,Kisumu,,NAI-KIS-8593,341.0,SUV,71.39590003185432,12.196876254294818,Medium,71.39590003185432,4.776184624717356,41.59134802714533,5.332098055370665,4.212900933663071,120,2.841666666666667,1.6807687828917381,1034.209462132097
Nairobi,Bujumbura,,NAI-BUJ-8594,1281.0,Truck,87.49830440453687,22.305404844048425,Medium,87.49830440453687,14.640283702841435,285.73223605226036,17.787630023568894,10.374347676221639,90,14.233333333333333,1.0285913608553703,1209.8330091424368
Nairobi,Bujumbura,,NAI-BUJ-8595,1281.0,Truck,41.84811751102802,28.01692242112712,High,30.0,42.7,358.89677621463835,50.332416497914586,30.913248656921677,90,14.233333333333333,3.0000000000000004,1233.405615728093
Nairobi,Bujumbura,,NAI-BUJ-8596,1281.0,Truck,66.42792312168407,32.660704480517964,Low,86.42792312168407,14.82159878117686,418.3836243954351,17.737368650515243,13.174953527143845,90,14.233333333333333,1.0413301251412315,1411.67188283198
Dar es Salaam,Arusha,,DAR-ARU-8597,630.0,Truck,87.44298250889011,28.078181632101966,High,67.44298250889011,9.341223898527256,176.89254428224237,11.453072592613461,6.779357956366041,90,7.0,1.334460556932465,1078.335565046601
Dar es Salaam,Nairobi,Mombasa,DAR-NAI-8598,822.0,SUV,115.79965094517934,17.251591512998296,High,95.79965094517934,8.58040704626767,141.808082236846,10.536625914673628,7.270266745761396,120,6.85,1.252614167338346,955.6987003390177
Dar es Salaam,Kigali,,DAR-KIG-8599,1444.0,Saloon,65.8735476797351,14.427365687551411,High,45.8735476797351,31.47783576891079,208.33116052824235,40.673136377612124,24.842330679006285,110,13.127272727272727,2.3978960765790767,718.8581273886094
Juba,Wau,,JUB-WAU-8600,647.0,Truck,73.37215880909375,26.211438991139506,High,53.37215880909375,12.122425145181905,169.58801027267262,14.922834853802968,9.471852836358186,90,7.188888888888889,1.6862724313236035,1430.3666298952764
Juba,Wau,,JUB-WAU-8601,647.0,Coupe,110.81452507101585,12.01312827743751,Medium,110.81452507101585,5.8385847846694094,77.72493995502069,6.818771232880707,4.856792030218199,130,4.976923076923077,1.1731314095935443,787.8238858154699
Juba,Wau,,JUB-WAU-8602,647.0,Hybrid,46.85102607927756,10.032851230238299,Medium,46.85102607927756,13.809729565051539,64.91254745964179,16.101130562996484,11.676404821162624,100,6.47,2.1344249714144574,545.1272830943445
Kisumu,Bujumbura,,KIS-BUJ-8603,1064.0,Hybrid,89.44525673024464,10.101643393135713,Low,109.44525673024464,9.721755257265244,107.48148570296398,11.621699183490103,8.617304130131124,100,10.64,0.9136988023745529,873.1755725717857
